product_id,category,name,price_usd,cost_usd,margin_usd
773,Fashion,jacket ivory 986,194.49,150.27,44.22
774,Fashion,jeans aliceblue 734,195.08,153.83,41.25
775,Fashion,t-shirt aqua 792,163.74,84.82,78.92
776,Fashion,sneakers whitesmoke 684,124.96,73.62,51.34
777,Fashion,jacket limegreen 762,190.94,123.01,67.93
778,Fashion,jeans salmon 748,65.47,39.48,25.99
779,Fashion,t-shirt lightseagreen 857,170.84,96.82,74.02
780,Fashion,jacket maroon 692,140.74,76.57,64.17
781,Fashion,sneakers lemonchiffon 468,114.54,89.68,24.86
782,Fashion,dress sienna 367,54.13,34.23,19.9
783,Fashion,t-shirt violet 307,51.63,40.82,10.81
784,Fashion,dress lavenderblush 957,151.97,86.07,65.9
785,Fashion,sneakers lightblue 786,132.74,73.84,58.9
786,Fashion,sneakers black 569,144.15,81.89,62.26
787,Fashion,jeans palevioletred 853,111.92,79.35,32.57
788,Fashion,dress linen 971,182.58,122.34,60.24
789,Fashion,jacket chartreuse 237,138.46,102.47,35.99
790,Fashion,socks beige 958,104.6,68.22,36.38
791,Fashion,socks goldenrod 838,190.03,130.74,59.29
792,Fashion,dress springgreen 501,27.6,20.67,6.93
793,Fashion,dress peachpuff 676,40.88,32.21,8.67
794,Fashion,jacket cyan 894,156.8,84.84,71.96
795,Fashion,dress lightcyan 481,19.05,10.88,8.17
796,Fashion,t-shirt khaki 318,10.91,7.4,3.51
797,Fashion,jacket peru 536,65.59,46.72,18.87
798,Fashion,t-shirt navajowhite 676,127.26,96.93,30.33
799,Fashion,t-shirt khaki 272,184.16,140.19,43.97
800,Fashion,sneakers snow 881,151.12,91.04,60.08
801,Fashion,hoodie blanchedalmond 225,138.66,103.67,34.99
802,Fashion,jeans mediumslateblue 465,79.62,57.42,22.2
803,Fashion,hoodie peachpuff 461,101.89,75.9,25.99
804,Fashion,t-shirt mistyrose 717,76.3,45.64,30.66
805,Fashion,t-shirt orchid 348,14.56,11.26,3.3
806,Fashion,sneakers gray 121,76.04,53.85,22.19
807,Fashion,socks antiquewhite 910,197.84,125.03,72.81
808,Fashion,t-shirt lightsteelblue 364,101.71,53.11,48.6
809,Fashion,jeans tan 994,36.85,28.72,8.13
810,Fashion,hoodie cornflowerblue 702,136.56,102.54,34.02
811,Fashion,sneakers greenyellow 927,111.38,78.73,32.65
812,Fashion,sneakers snow 450,190.16,95.87,94.29
813,Fashion,jeans green 132,101.54,65.51,36.03
814,Fashion,socks magenta 735,168.73,88.14,80.59
815,Fashion,socks goldenrod 963,131.78,89.61,42.17
816,Fashion,jacket lavender 559,193.77,137.17,56.6
817,Fashion,jacket seagreen 629,52.01,40.95,11.06
818,Fashion,t-shirt indigo 418,77.3,50.9,26.4
819,Fashion,jeans lightgray 273,121.13,62.15,58.98
820,Fashion,socks lightyellow 690,77.31,49.5,27.81
821,Fashion,jacket darkmagenta 106,82.47,49.99,32.48
822,Fashion,sneakers snow 121,119.2,71.54,47.66
823,Fashion,jeans ghostwhite 146,96.21,76.58,19.63
824,Fashion,hoodie ivory 379,36.0,25.25,10.75
825,Fashion,jacket slateblue 368,60.48,39.31,21.17
826,Fashion,sneakers papayawhip 242,117.24,77.2,40.04
827,Fashion,hoodie chartreuse 889,14.55,9.72,4.83
828,Fashion,t-shirt darkviolet 748,175.5,128.52,46.98
829,Fashion,dress orangered 388,129.85,79.06,50.79
830,Fashion,socks cadetblue 244,160.7,122.43,38.27
831,Fashion,hoodie hotpink 449,21.83,17.22,4.61
832,Fashion,hoodie bisque 351,77.63,58.69,18.94
833,Fashion,sneakers darkturquoise 442,175.59,125.5,50.09
834,Fashion,t-shirt papayawhip 901,143.21,100.47,42.74
835,Fashion,jacket cadetblue 928,104.72,80.45,24.27
836,Fashion,jeans chocolate 310,199.35,108.69,90.66
837,Fashion,t-shirt ghostwhite 514,178.64,125.3,53.34
838,Fashion,jacket orangered 272,84.05,61.5,22.55
839,Fashion,dress royalblue 415,20.73,12.24,8.49
840,Fashion,sneakers maroon 448,147.52,98.16,49.36
841,Fashion,t-shirt darkolivegreen 181,184.88,124.79,60.09
842,Fashion,dress cyan 579,42.32,28.53,13.79
843,Fashion,sneakers firebrick 838,194.35,137.42,56.93
844,Fashion,socks mediumpurple 426,185.02,139.06,45.96
845,Fashion,jeans gold 123,60.97,35.2,25.77
846,Fashion,socks ghostwhite 821,39.6,22.98,16.62
847,Fashion,t-shirt violet 305,49.92,30.94,18.98
848,Fashion,dress seagreen 201,62.27,40.51,21.76
849,Fashion,jeans blanchedalmond 232,54.41,28.13,26.28
850,Fashion,dress magenta 935,17.33,9.05,8.28
851,Fashion,dress oldlace 292,73.5,39.76,33.74
852,Fashion,sneakers navy 755,111.09,84.72,26.37
853,Fashion,sneakers mediumpurple 434,185.19,104.39,80.8
854,Fashion,socks red 515,151.87,105.5,46.37
855,Fashion,dress floralwhite 158,138.36,83.2,55.16
856,Books,paperback darkmagenta 727,40.42,21.27,19.15
857,Books,paperback aliceblue 509,39.47,31.43,8.04
858,Books,paperback cyan 126,47.19,35.96,11.23
859,Books,paperback lightseagreen 157,29.51,23.5,6.01
860,Books,paperback cyan 437,31.86,22.85,9.01
861,Books,hardcover mediumvioletred 246,7.39,4.04,3.35
862,Books,e-book peachpuff 933,39.06,20.58,18.48
863,Books,paperback darkred 702,22.89,15.14,7.75
864,Books,e-book honeydew 688,10.21,8.11,2.1
865,Books,paperback olive 932,13.81,9.47,4.34
866,Books,e-book mintcream 762,25.45,12.97,12.48
867,Books,paperback magenta 823,33.63,22.36,11.27
868,Books,paperback plum 642,29.29,17.82,11.47
869,Books,paperback darkcyan 587,9.2,4.62,4.58
870,Books,hardcover burlywood 471,33.8,24.75,9.05
871,Books,hardcover sienna 874,49.51,28.14,21.37
872,Books,hardcover gray 225,47.04,32.33,14.71
873,Books,hardcover navy 896,28.53,16.02,12.51
874,Books,hardcover yellow 855,15.18,10.35,4.83
875,Books,hardcover rosybrown 976,45.43,34.58,10.85
876,Books,hardcover goldenrod 826,27.84,16.85,10.99
877,Books,hardcover mediumblue 318,23.75,18.0,5.75
878,Books,e-book moccasin 498,45.88,35.34,10.54
879,Books,paperback sienna 127,12.97,9.56,3.41
880,Books,hardcover black 926,34.02,17.17,16.85
881,Books,e-book palevioletred 459,45.94,32.26,13.68
882,Books,hardcover lightblue 484,13.72,8.41,5.31
883,Books,e-book palegreen 357,32.47,18.42,14.05
884,Books,hardcover blueviolet 336,15.33,9.66,5.67
885,Books,paperback oldlace 758,12.55,9.13,3.42
886,Books,paperback blanchedalmond 321,17.03,13.59,3.44
887,Books,e-book sandybrown 990,40.17,25.84,14.33
888,Books,paperback coral 407,47.85,25.88,21.97
889,Books,paperback chocolate 993,7.16,3.59,3.57
890,Books,hardcover lightcyan 711,10.6,7.47,3.13
891,Books,paperback goldenrod 900,12.97,6.69,6.28
892,Books,hardcover coral 147,43.01,31.0,12.01
893,Books,paperback mediumslateblue 404,11.57,8.78,2.79
894,Books,e-book mistyrose 109,4.15,2.21,1.94
895,Books,hardcover lightpink 853,45.85,25.0,20.85
896,Books,paperback mediumseagreen 799,7.58,4.17,3.41
897,Books,paperback brown 781,7.24,4.36,2.88
898,Books,e-book lightgray 133,21.64,13.0,8.64
899,Books,e-book mediumaquamarine 806,14.03,10.35,3.68
900,Books,hardcover lightsalmon 337,4.78,3.11,1.67
901,Books,e-book lime 120,23.23,12.35,10.88
902,Books,hardcover aliceblue 999,49.57,29.49,20.08
903,Books,hardcover coral 239,8.66,5.6,3.06
904,Books,e-book bisque 801,23.14,12.81,10.33
905,Books,e-book lavender 612,9.95,7.18,2.77
906,Books,hardcover darkmagenta 179,27.91,20.98,6.93
907,Books,paperback sienna 329,48.61,36.75,11.86
908,Books,e-book seagreen 115,6.4,4.55,1.85
909,Books,paperback olivedrab 301,15.64,12.35,3.29
910,Books,e-book lightcoral 471,5.25,3.87,1.38
911,Books,paperback plum 768,3.5,2.47,1.03
912,Books,paperback snow 806,28.57,18.99,9.58
913,Books,paperback darkseagreen 834,49.17,37.48,11.69
914,Books,paperback springgreen 529,21.77,12.96,8.81
915,Books,paperback gainsboro 494,48.73,30.02,18.71
916,Books,paperback aqua 750,40.78,31.38,9.4
917,Books,hardcover limegreen 360,14.24,9.26,4.98
918,Books,e-book deeppink 346,31.71,19.44,12.27
919,Books,hardcover lavenderblush 735,34.18,17.98,16.2
920,Books,hardcover mediumorchid 810,45.7,23.53,22.17
921,Books,e-book mediumaquamarine 662,18.25,12.66,5.59
922,Books,e-book salmon 100,17.83,14.11,3.72
923,Books,paperback mistyrose 622,38.07,28.78,9.29
924,Books,paperback cyan 340,30.84,24.62,6.22
925,Books,e-book thistle 463,40.19,30.58,9.61
926,Books,e-book gray 372,6.01,4.76,1.25
927,Books,e-book orangered 173,34.0,25.43,8.57
928,Books,e-book dimgray 727,40.47,28.3,12.17
929,Books,paperback lightblue 978,15.33,11.53,3.8
930,Books,e-book paleturquoise 684,19.35,13.1,6.25
931,Books,hardcover coral 875,49.97,25.97,24.0
932,Books,e-book blanchedalmond 273,20.11,11.29,8.82
933,Books,paperback skyblue 941,14.22,7.85,6.37
934,Books,e-book yellowgreen 947,24.63,17.05,7.58
935,Books,e-book mediumorchid 490,43.79,22.46,21.33
936,Books,paperback dodgerblue 225,42.11,31.39,10.72
937,Books,paperback pink 205,10.23,5.89,4.34
938,Books,paperback darkkhaki 633,19.76,14.64,5.12
939,Books,paperback cornsilk 505,24.28,12.78,11.5
940,Books,paperback lightgray 560,49.86,35.33,14.53
941,Books,e-book darkblue 877,25.48,18.84,6.64
942,Books,e-book honeydew 475,10.04,7.07,2.97
943,Books,paperback darkgray 479,27.47,15.69,11.78
944,Books,e-book peachpuff 118,18.98,11.66,7.32
945,Books,e-book springgreen 159,12.44,8.35,4.09
946,Books,e-book rosybrown 381,11.39,8.15,3.24
947,Books,paperback forestgreen 548,15.01,8.7,6.31
948,Books,hardcover lavender 190,27.68,17.94,9.74
949,Books,hardcover darkslateblue 397,9.03,7.11,1.92
950,Books,e-book papayawhip 834,39.71,30.82,8.89
951,Books,paperback salmon 871,20.66,10.59,10.07
952,Books,paperback lavenderblush 722,48.58,30.57,18.01
953,Books,paperback whitesmoke 692,19.56,12.04,7.52
954,Books,hardcover darkred 972,46.47,25.91,20.56
955,Books,e-book lightyellow 308,30.27,15.71,14.56
956,Books,paperback lightyellow 556,43.43,22.76,20.67
957,Books,paperback lightseagreen 758,21.48,13.41,8.07
958,Books,hardcover lightgreen 573,8.07,5.4,2.67
959,Books,e-book navy 584,42.46,26.51,15.95
960,Books,hardcover lightcyan 603,44.85,28.34,16.51
961,Books,hardcover lightgoldenrodyellow 786,27.05,20.22,6.83
962,Books,hardcover gray 141,37.8,23.46,14.34
963,Books,e-book purple 496,16.82,10.08,6.74
964,Books,paperback lightblue 178,8.55,4.84,3.71
965,Books,e-book ghostwhite 190,41.42,21.97,19.45
966,Books,hardcover lemonchiffon 797,29.53,15.25,14.28
967,Books,hardcover lavenderblush 156,36.42,23.48,12.94
968,Books,e-book deepskyblue 697,35.48,22.19,13.29
969,Books,hardcover lightskyblue 992,49.91,37.19,12.72
970,Books,e-book gold 630,9.84,5.91,3.93
971,Books,hardcover mediumorchid 632,11.75,7.77,3.98
972,Books,paperback coral 779,7.07,4.35,2.72
973,Books,paperback orchid 530,29.12,19.02,10.1
974,Books,e-book lightcoral 987,5.4,3.19,2.21
975,Books,paperback lemonchiffon 363,40.69,30.8,9.89
976,Books,paperback tan 649,12.49,6.44,6.05
977,Books,e-book violet 600,20.57,13.15,7.42
978,Books,e-book lavender 920,30.44,18.56,11.88
979,Books,paperback darkgreen 669,12.41,9.63,2.78
980,Books,e-book sandybrown 645,5.4,3.21,2.19
981,Books,hardcover blue 431,22.22,14.88,7.34
982,Books,hardcover darkkhaki 398,15.86,11.72,4.14
983,Books,hardcover antiquewhite 706,36.4,26.96,9.44
984,Books,e-book sienna 555,24.37,19.02,5.35
985,Books,hardcover lavender 544,44.27,22.9,21.37
986,Books,e-book rosybrown 173,8.85,4.79,4.06
987,Books,e-book navy 838,26.37,13.3,13.07
988,Books,e-book blueviolet 326,37.65,20.68,16.97
989,Books,e-book lightyellow 921,36.86,26.71,10.15
990,Books,hardcover lavender 896,28.12,15.4,12.72
991,Books,e-book darkorchid 197,12.72,6.74,5.98
992,Books,hardcover burlywood 524,39.86,31.3,8.56
993,Books,hardcover gold 553,33.97,19.61,14.36
994,Books,e-book goldenrod 812,22.96,17.46,5.5
995,Books,hardcover crimson 400,4.96,3.72,1.24
996,Books,hardcover navy 823,44.11,32.6,11.51
997,Books,e-book thistle 364,36.81,21.82,14.99
998,Books,paperback fuchsia 918,28.79,16.25,12.54
999,Books,e-book rosybrown 133,49.06,30.29,18.77
1000,Books,paperback lightgoldenrodyellow 328,20.86,14.44,6.42
1001,Books,e-book antiquewhite 575,28.65,15.13,13.52
1002,Books,hardcover darkmagenta 795,37.23,23.42,13.81
1003,Books,paperback mediumvioletred 225,8.38,6.27,2.11
1004,Books,e-book indianred 636,46.4,37.07,9.33
1005,Books,e-book blue 118,6.43,4.16,2.27
1006,Books,paperback navajowhite 305,44.8,34.67,10.13
1007,Books,paperback mediumspringgreen 697,16.16,9.55,6.61
1008,Books,e-book darkturquoise 581,38.54,21.6,16.94
1009,Books,paperback brown 332,39.09,28.52,10.57
1010,Books,e-book greenyellow 713,46.46,23.68,22.78
1011,Books,hardcover lightcyan 255,48.47,29.24,19.23
1012,Books,e-book blue 458,17.1,9.43,7.67
1013,Books,paperback greenyellow 472,25.61,15.34,10.27
1014,Books,hardcover aqua 928,8.15,6.11,2.04
1015,Books,hardcover mediumorchid 864,37.01,23.56,13.45
1016,Books,e-book paleturquoise 502,8.31,4.56,3.75
1017,Books,paperback navy 693,4.69,2.4,2.29
1018,Books,hardcover ghostwhite 525,22.41,15.89,6.52
1019,Books,e-book magenta 845,42.35,22.14,20.21
1020,Books,e-book crimson 778,37.51,22.8,14.71
1021,Books,hardcover greenyellow 994,18.59,13.99,4.6
1022,Books,paperback blanchedalmond 209,17.26,9.98,7.28
1023,Books,hardcover snow 648,8.5,5.52,2.98
1024,Books,e-book skyblue 267,8.53,5.46,3.07
1025,Books,e-book coral 475,28.17,18.37,9.8
1026,Books,hardcover paleturquoise 230,16.32,10.88,5.44
1027,Toys,board game darkgreen 345,59.77,39.47,20.3
1028,Toys,puzzle orchid 600,7.12,5.57,1.55
1029,Toys,building blocks deepskyblue 189,21.61,15.63,5.98
1030,Toys,board game white 131,17.37,10.06,7.31
1031,Toys,doll darkgoldenrod 398,35.1,23.01,12.09
1032,Toys,building blocks dodgerblue 692,71.9,37.77,34.13
1033,Toys,board game orchid 902,23.31,15.82,7.49
1034,Toys,building blocks lightpink 351,58.6,30.39,28.21
1035,Toys,puzzle paleturquoise 142,50.34,40.01,10.33
1036,Toys,board game lightskyblue 934,51.75,36.62,15.13
1037,Toys,action figure linen 572,31.31,23.27,8.04
1038,Toys,building blocks papayawhip 521,74.14,37.31,36.83
1039,Toys,doll cadetblue 251,8.39,6.18,2.21
1040,Toys,building blocks magenta 452,56.23,30.67,25.56
1041,Toys,board game mintcream 802,21.08,16.39,4.69
1042,Toys,action figure papayawhip 102,58.44,30.39,28.05
1043,Toys,doll papayawhip 437,8.79,5.78,3.01
1044,Toys,puzzle azure 303,61.61,42.57,19.04
1045,Toys,puzzle moccasin 194,68.58,50.47,18.11
1046,Toys,action figure gray 604,49.13,36.41,12.72
1047,Toys,doll orangered 410,15.99,11.97,4.02
1048,Toys,puzzle palegreen 921,61.13,45.83,15.3
1049,Toys,building blocks greenyellow 755,18.19,11.2,6.99
1050,Toys,building blocks antiquewhite 644,28.12,22.17,5.95
1051,Toys,puzzle powderblue 921,11.03,8.11,2.92
1052,Toys,action figure dimgray 345,61.55,46.42,15.13
1053,Toys,board game peru 998,49.48,33.08,16.4
1054,Toys,doll darkorange 827,48.55,37.87,10.68
1055,Toys,puzzle darkgoldenrod 912,35.01,25.74,9.27
1056,Toys,action figure palegreen 189,67.11,41.73,25.38
1057,Toys,board game moccasin 447,54.28,40.76,13.52
1058,Toys,building blocks salmon 412,72.91,45.79,27.12
1059,Toys,puzzle dodgerblue 213,28.23,19.23,9.0
1060,Toys,doll darkseagreen 568,36.98,25.2,11.78
1061,Toys,board game aquamarine 462,30.82,17.39,13.43
1062,Toys,doll cadetblue 399,68.5,46.98,21.52
1063,Toys,action figure darkturquoise 818,12.51,7.27,5.24
1064,Toys,doll orchid 347,36.15,23.91,12.24
1065,Toys,puzzle darkcyan 484,22.01,15.15,6.86
1066,Toys,board game navajowhite 254,34.84,20.9,13.94
1067,Toys,action figure tan 935,18.39,11.13,7.26
1068,Toys,building blocks floralwhite 415,71.27,56.17,15.1
1069,Toys,doll darkviolet 909,29.57,22.56,7.01
1070,Toys,building blocks mediumvioletred 266,20.02,15.0,5.02
1071,Toys,doll lightskyblue 279,45.01,22.51,22.5
1072,Toys,puzzle dodgerblue 928,75.93,48.32,27.61
1073,Toys,action figure turquoise 665,60.51,42.53,17.98
1074,Toys,building blocks floralwhite 871,55.29,29.88,25.41
1075,Toys,action figure cornflowerblue 738,55.31,28.91,26.4
1076,Toys,action figure darkmagenta 470,38.86,30.6,8.26
1077,Toys,action figure olivedrab 484,54.93,37.88,17.05
1078,Toys,building blocks slategray 770,65.84,34.1,31.74
1079,Toys,doll gray 118,42.51,30.07,12.44
1080,Toys,puzzle limegreen 221,70.77,54.24,16.53
1081,Toys,building blocks darksalmon 624,33.91,20.12,13.79
1082,Toys,board game brown 135,59.94,43.45,16.49
1083,Toys,action figure skyblue 377,41.7,20.94,20.76
1084,Toys,board game maroon 620,19.89,15.42,4.47
1085,Toys,puzzle cadetblue 703,79.83,44.07,35.76
1086,Toys,action figure orange 891,52.42,30.01,22.41
1087,Toys,building blocks darkcyan 517,7.91,5.26,2.65
1088,Toys,puzzle dodgerblue 489,65.56,46.09,19.47
1089,Toys,doll indigo 807,77.26,55.08,22.18
1090,Toys,action figure palegreen 607,29.99,22.49,7.5
1091,Toys,puzzle gray 243,64.73,39.11,25.62
1092,Toys,board game sienna 266,44.18,33.72,10.46
1093,Toys,action figure gainsboro 419,60.64,33.42,27.22
1094,Toys,puzzle indianred 895,49.46,39.14,10.32
1095,Toys,action figure blueviolet 416,77.2,42.93,34.27
1096,Toys,doll palegoldenrod 548,20.6,12.28,8.32
1097,Toys,doll tomato 503,14.02,8.1,5.92
1098,Toys,action figure dimgray 373,34.53,27.25,7.28
1099,Toys,puzzle olivedrab 561,21.09,16.29,4.8
1100,Toys,building blocks mintcream 897,67.95,46.96,20.99
1101,Toys,action figure darkred 648,9.25,5.4,3.85
1102,Toys,doll deeppink 521,54.94,41.45,13.49
1103,Toys,puzzle lightblue 505,26.38,16.06,10.32
1104,Toys,building blocks goldenrod 224,66.01,49.87,16.14
1105,Toys,action figure blueviolet 644,39.27,19.77,19.5
1106,Toys,building blocks blue 468,28.61,19.47,9.14
1107,Toys,action figure mediumblue 996,78.56,60.16,18.4
1108,Toys,building blocks darkorchid 948,13.13,8.94,4.19
1109,Toys,doll orange 414,67.75,48.34,19.41
1110,Toys,board game saddlebrown 749,53.71,42.44,11.27
1111,Toys,puzzle linen 908,63.32,39.15,24.17
1112,Toys,action figure peachpuff 444,35.6,23.14,12.46
1113,Toys,action figure linen 246,70.01,49.96,20.05
1114,Toys,building blocks lightblue 395,60.44,37.72,22.72
1115,Toys,board game peru 523,21.77,15.34,6.43
1116,Toys,puzzle orange 783,43.16,32.61,10.55
1117,Toys,board game navajowhite 687,48.76,30.29,18.47
1118,Toys,action figure rosybrown 973,64.11,45.12,18.99
1119,Toys,board game steelblue 872,17.19,12.06,5.13
1120,Toys,board game purple 134,43.04,33.12,9.92
1121,Toys,doll fuchsia 821,71.02,38.31,32.71
1122,Toys,doll beige 168,51.31,29.89,21.42
1123,Toys,building blocks aliceblue 722,50.76,33.13,17.63
1124,Toys,board game slategray 468,72.89,43.21,29.68
1125,Toys,building blocks seagreen 468,78.14,57.87,20.27
1126,Toys,puzzle lavenderblush 958,57.76,30.13,27.63
1127,Toys,action figure rosybrown 882,22.16,14.12,8.04
1128,Toys,board game salmon 556,39.07,25.44,13.63
1129,Toys,building blocks fuchsia 140,47.06,34.93,12.13
1130,Toys,building blocks sienna 329,67.23,35.84,31.39
1131,Toys,action figure palegoldenrod 438,52.58,31.65,20.93
1132,Toys,building blocks darkmagenta 912,48.07,27.18,20.89
1133,Toys,board game cornflowerblue 691,26.85,21.27,5.58
1134,Toys,building blocks darksalmon 277,58.77,33.32,25.45
1135,Toys,puzzle mintcream 483,66.0,38.31,27.69
1136,Toys,puzzle plum 191,76.63,44.61,32.02
1137,Toys,building blocks moccasin 702,14.32,8.84,5.48
1138,Toys,doll darkgoldenrod 156,22.74,17.29,5.45
1139,Toys,action figure red 357,77.14,46.19,30.95
1140,Toys,puzzle tan 541,53.49,35.98,17.51
1141,Toys,doll teal 732,77.72,59.39,18.33
1142,Toys,doll blueviolet 214,20.11,13.77,6.34
1143,Toys,doll blueviolet 178,18.25,13.28,4.97
1144,Toys,building blocks darkseagreen 909,7.22,5.29,1.93
1145,Toys,board game darkblue 873,63.23,35.43,27.8
1146,Toys,action figure maroon 857,61.33,48.11,13.22
1147,Toys,building blocks teal 310,59.24,30.73,28.51
1148,Toys,doll cyan 839,6.96,5.28,1.68
1149,Toys,building blocks cadetblue 267,25.52,15.48,10.04
1150,Toys,building blocks tan 413,52.78,42.09,10.69
1151,Toys,puzzle oldlace 463,9.27,5.12,4.15
1152,Toys,doll darkslateblue 565,72.52,53.76,18.76
1153,Toys,puzzle bisque 472,31.38,23.77,7.61
1154,Toys,doll coral 445,41.97,22.03,19.94
1155,Toys,action figure darkolivegreen 231,41.24,30.79,10.45
1156,Toys,puzzle goldenrod 498,45.09,25.94,19.15
1157,Toys,board game darkseagreen 297,32.18,22.43,9.75
1158,Toys,action figure slategray 547,75.95,60.32,15.63
1159,Toys,doll lightslategray 547,17.91,13.77,4.14
1160,Toys,board game firebrick 845,16.24,8.66,7.58
1161,Toys,building blocks indigo 932,45.31,23.03,22.28
1162,Toys,puzzle coral 686,40.31,20.68,19.63
1163,Toys,building blocks mediumvioletred 446,73.63,55.78,17.85
1164,Toys,building blocks lightcoral 887,47.41,30.27,17.14
1165,Toys,board game dimgray 463,6.54,3.67,2.87
1166,Toys,doll mediumblue 998,71.16,37.67,33.49
1167,Toys,board game lightsalmon 685,75.92,47.98,27.94
1168,Toys,building blocks saddlebrown 550,74.12,52.3,21.82
1169,Toys,puzzle darkturquoise 982,48.19,34.49,13.7
1170,Toys,doll lightcyan 982,18.5,12.87,5.63
1171,Toys,board game steelblue 583,59.05,37.84,21.21
1172,Toys,building blocks silver 713,16.49,12.74,3.75
1173,Toys,doll honeydew 334,10.64,6.08,4.56
1174,Toys,puzzle lightgray 943,35.03,25.8,9.23
1175,Toys,board game tan 139,52.91,38.23,14.68
1176,Toys,board game lavenderblush 921,12.94,10.26,2.68
1177,Toys,puzzle mediumaquamarine 346,8.82,4.54,4.28
1178,Toys,board game navy 669,63.38,32.53,30.85
1179,Toys,building blocks blue 257,74.03,42.85,31.18
1180,Toys,doll gray 206,7.35,5.34,2.01
1181,Toys,puzzle gainsboro 266,19.83,14.72,5.11
1182,Toys,building blocks palegreen 905,43.9,23.34,20.56
1183,Toys,doll dodgerblue 971,73.81,36.96,36.85
1184,Toys,puzzle lightseagreen 614,47.14,35.19,11.95
1185,Toys,building blocks mediumorchid 918,51.87,35.19,16.68
1186,Toys,building blocks oldlace 658,11.74,6.06,5.68
1187,Toys,building blocks floralwhite 107,27.53,17.04,10.49
1188,Toys,building blocks lightgray 949,61.13,31.01,30.12
1189,Toys,building blocks darkorange 225,66.05,42.1,23.95
1190,Toys,board game wheat 727,55.71,44.29,11.42
1191,Toys,puzzle burlywood 196,46.41,28.11,18.3
1192,Toys,puzzle mistyrose 968,60.03,45.32,14.71
1193,Toys,puzzle royalblue 416,12.64,7.36,5.28
1194,Toys,action figure turquoise 442,16.94,11.55,5.39
1195,Toys,board game darkkhaki 216,6.51,3.4,3.11
1196,Toys,building blocks lightcoral 517,21.83,13.44,8.39
1197,Toys,building blocks whitesmoke 876,48.51,27.32,21.19
